region,year,month,deaths,from_covid,with_covid,stopcoronavirus
Республика Карелия,2016,12,750,0,0,0
Республика Карелия,2017,1,919,0,0,0
Республика Карелия,2017,2,739,0,0,0
Республика Карелия,2017,3,796,0,0,0
Республика Карелия,2017,4,674,0,0,0
Республика Карелия,2017,5,781,0,0,0
Республика Карелия,2017,6,767,0,0,0
Республика Карелия,2017,7,701,0,0,0
Республика Карелия,2017,8,771,0,0,0
Республика Карелия,2017,9,734,0,0,0
Республика Карелия,2017,10,775,0,0,0
Республика Карелия,2017,11,723,0,0,0
Республика Карелия,2017,12,721,0,0,0
Республика Карелия,2018,1,799,0,0,0
Республика Карелия,2018,2,710,0,0,0
Республика Карелия,2018,3,879,0,0,0
Республика Карелия,2018,4,786,0,0,0
Республика Карелия,2018,5,795,0,0,0
Республика Карелия,2018,6,739,0,0,0
Республика Карелия,2018,7,805,0,0,0
Республика Карелия,2018,8,733,0,0,0
Республика Карелия,2018,9,661,0,0,0
Республика Карелия,2018,10,809,0,0,0
Республика Карелия,2018,11,758,0,0,0
Республика Карелия,2018,12,668,0,0,0
Республика Карелия,2019,1,920,0,0,0
Республика Карелия,2019,2,690,0,0,0
Республика Карелия,2019,3,690,0,0,0
Республика Карелия,2019,4,778,0,0,0
Республика Карелия,2019,5,716,0,0,0
Республика Карелия,2019,6,644,0,0,0
Республика Карелия,2019,7,809,0,0,0
Республика Карелия,2019,8,718,0,0,0
Республика Карелия,2019,9,709,0,0,0
Республика Карелия,2019,10,748,0,0,0
Республика Карелия,2019,11,652,0,0,0
Республика Карелия,2019,12,729,0,0,0
Республика Карелия,2020,1,839,0,0,0
Республика Карелия,2020,2,699,0,0,0
Республика Карелия,2020,3,838,0,0,0
Республика Карелия,2020,4,698,0,0,0
Республика Карелия,2020,5,738,3,0,1
Республика Карелия,2020,6,725,5,1,2
Республика Карелия,2020,7,770,12,5,9
Республика Карелия,2020,8,753,13,9,4
Республика Карелия,2020,9,820,14,6,11
Республика Коми,2016,1,891,0,0,0
Республика Коми,2016,2,885,0,0,0
Республика Коми,2016,3,999,0,0,0
Республика Коми,2016,4,790,0,0,0
Республика Коми,2016,5,918,0,0,0
Республика Коми,2016,6,871,0,0,0
Республика Коми,2016,7,806,0,0,0
Республика Коми,2016,8,850,0,0,0
Республика Коми,2016,9,844,0,0,0
Республика Коми,2016,10,857,0,0,0
Республика Коми,2016,11,893,0,0,0
Республика Коми,2016,12,919,0,0,0
Республика Коми,2017,1,1043,0,0,0
Республика Коми,2017,2,792,0,0,0
Республика Коми,2017,3,902,0,0,0
Республика Коми,2017,4,722,0,0,0
Республика Коми,2017,5,849,0,0,0
Республика Коми,2017,6,812,0,0,0
Республика Коми,2017,7,777,0,0,0
Республика Коми,2017,8,837,0,0,0
Республика Коми,2017,9,737,0,0,0
Республика Коми,2017,10,897,0,0,0
Республика Коми,2017,11,777,0,0,0
Республика Коми,2017,12,813,0,0,0
Республика Коми,2018,1,928,0,0,0
Республика Коми,2018,2,755,0,0,0
Республика Коми,2018,3,866,0,0,0
Республика Коми,2018,4,769,0,0,0
Республика Коми,2018,5,882,0,0,0
Республика Коми,2018,6,832,0,0,0
Республика Коми,2018,7,822,0,0,0
Республика Коми,2018,8,857,0,0,0
Республика Коми,2018,9,775,0,0,0
Республика Коми,2018,10,801,0,0,0
Республика Коми,2018,11,765,0,0,0
Республика Коми,2018,12,864,0,0,0
Республика Коми,2019,1,956,0,0,0
Республика Коми,2019,2,819,0,0,0
Республика Коми,2019,3,847,0,0,0
Республика Коми,2019,4,835,0,0,0
Республика Коми,2019,5,847,0,0,0
Республика Коми,2019,6,686,0,0,0
Республика Коми,2019,7,876,0,0,0
Республика Коми,2019,8,783,0,0,0
Республика Коми,2019,9,821,0,0,0
Республика Коми,2019,10,860,0,0,0
Республика Коми,2019,11,718,0,0,0
Республика Коми,2019,12,856,0,0,0
Республика Коми,2020,1,895,0,0,0
Республика Коми,2020,2,787,0,0,0
Республика Коми,2020,3,822,0,0,0
Республика Коми,2020,4,750,12,4,5
Республика Коми,2020,5,892,16,12,19
Республика Коми,2020,6,685,14,0,6
Республика Коми,2020,7,889,18,5,27
Республика Коми,2020,8,813,21,10,28
Республика Коми,2020,9,858,37,7,27
Республика Крым,2016,1,2575,0,0,0
Республика Крым,2016,2,2368,0,0,0
Республика Крым,2016,3,2687,0,0,0
Республика Крым,2016,4,2299,0,0,0
Республика Крым,2016,5,2389,0,0,0
Республика Крым,2016,6,2502,0,0,0
Республика Крым,2016,7,2224,0,0,0
Республика Крым,2016,8,2462,0,0,0
Республика Крым,2016,9,2105,0,0,0
Республика Крым,2016,10,2187,0,0,0
Республика Крым,2016,11,2490,0,0,0
Республика Крым,2016,12,2644,0,0,0
Республика Крым,2017,1,2859,0,0,0
Республика Крым,2017,2,2256,0,0,0
Республика Крым,2017,3,2395,0,0,0
Республика Крым,2017,4,2124,0,0,0
Республика Крым,2017,5,2400,0,0,0
Республика Крым,2017,6,2289,0,0,0
Республика Крым,2017,7,1914,0,0,0
Республика Крым,2017,8,2604,0,0,0
Республика Крым,2017,9,2049,0,0,0
Республика Крым,2017,10,2258,0,0,0
Республика Крым,2017,11,2209,0,0,0
Республика Крым,2017,12,2189,0,0,0
Республика Крым,2018,1,2553,0,0,0
Республика Крым,2018,2,2119,0,0,0
Республика Крым,2018,3,2411,0,0,0
Республика Крым,2018,4,2210,0,0,0
Республика Крым,2018,5,2412,0,0,0
Республика Крым,2018,6,2038,0,0,0
Республика Крым,2018,7,2155,0,0,0
Республика Крым,2018,8,2269,0,0,0
Республика Крым,2018,9,1940,0,0,0
Республика Крым,2018,10,2477,0,0,0
Республика Крым,2018,11,2269,0,0,0
Республика Крым,2018,12,2198,0,0,0
Республика Крым,2019,1,2583,0,0,0
Республика Крым,2019,2,2217,0,0,0
Республика Крым,2019,3,2432,0,0,0
Республика Крым,2019,4,2369,0,0,0
Республика Крым,2019,5,2373,0,0,0
Республика Крым,2019,6,2074,0,0,0
Республика Крым,2019,7,2176,0,0,0
Республика Крым,2019,8,2085,0,0,0
Республика Крым,2019,9,1884,0,0,0
Республика Крым,2019,10,2397,0,0,0
Республика Крым,2019,11,2079,0,0,0
Республика Крым,2019,12,2154,0,0,0
Республика Крым,2020,1,2549,0,0,0
Республика Крым,2020,2,2267,0,0,0
Республика Крым,2020,3,2421,0,0,0
Республика Крым,2020,4,2160,0,0,0
Республика Крым,2020,5,2028,7,5,3
Республика Крым,2020,6,2169,3,8,7
Республика Крым,2020,7,2273,6,8,5
Республика Крым,2020,8,2183,12,14,15
Республика Крым,2020,9,2598,40,34,35
Республика Марий Эл,2016,1,761,0,0,0
Республика Марий Эл,2016,2,731,0,0,0
Республика Марий Эл,2016,3,778,0,0,0
Республика Марий Эл,2016,4,745,0,0,0
Республика Марий Эл,2016,5,786,0,0,0
Республика Марий Эл,2016,6,828,0,0,0
Республика Марий Эл,2016,7,685,0,0,0
Республика Марий Эл,2016,8,800,0,0,0
Республика Марий Эл,2016,9,724,0,0,0
Республика Марий Эл,2016,10,731,0,0,0
Республика Марий Эл,2016,11,757,0,0,0
Республика Марий Эл,2016,12,699,0,0,0
Республика Марий Эл,2017,1,817,0,0,0
Республика Марий Эл,2017,2,691,0,0,0
Республика Марий Эл,2017,3,738,0,0,0
Республика Марий Эл,2017,4,678,0,0,0
Республика Марий Эл,2017,5,767,0,0,0
Республика Марий Эл,2017,6,690,0,0,0
Республика Марий Эл,2017,7,718,0,0,0
Республика Марий Эл,2017,8,680,0,0,0
Республика Марий Эл,2017,9,635,0,0,0
Республика Марий Эл,2017,10,736,0,0,0
Республика Марий Эл,2017,11,690,0,0,0
Республика Марий Эл,2017,12,653,0,0,0
Республика Марий Эл,2018,1,756,0,0,0
Республика Марий Эл,2018,2,687,0,0,0
Республика Марий Эл,2018,3,835,0,0,0
Республика Марий Эл,2018,4,753,0,0,0
Республика Марий Эл,2018,5,798,0,0,0
Республика Марий Эл,2018,6,698,0,0,0
Республика Марий Эл,2018,7,764,0,0,0
Республика Марий Эл,2018,8,717,0,0,0
Республика Марий Эл,2018,9,586,0,0,0
Республика Марий Эл,2018,10,743,0,0,0
Республика Марий Эл,2018,11,655,0,0,0
Республика Марий Эл,2018,12,651,0,0,0
Республика Марий Эл,2019,1,730,0,0,0
Республика Марий Эл,2019,2,655,0,0,0
Республика Марий Эл,2019,3,662,0,0,0
Республика Марий Эл,2019,4,746,0,0,0
Республика Марий Эл,2019,5,789,0,0,0
Республика Марий Эл,2019,6,607,0,0,0
Республика Марий Эл,2019,7,717,0,0,0
Республика Марий Эл,2019,8,565,0,0,0
Республика Марий Эл,2019,9,668,0,0,0
Республика Марий Эл,2019,10,726,0,0,0
Республика Марий Эл,2019,11,611,0,0,0
Республика Марий Эл,2019,12,718,0,0,0
Республика Марий Эл,2020,1,726,0,0,0
Республика Марий Эл,2020,2,612,0,0,0
